#,Date-Time (UTC Standard Time),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
1,05/23/2025 20:00:00,14.71,4154.88,Logged,,,,,
2,05/23/2025 20:05:00,14.84,6159.36,,,,,,
3,05/23/2025 20:10:00,14.93,7782.40,,,,,,
4,05/23/2025 20:15:00,14.84,2359.68,,,,,,
5,05/23/2025 20:20:00,14.80,3169.28,,,,,,
6,05/23/2025 20:25:00,14.84,2704.64,,,,,,
7,05/23/2025 20:30:00,14.80,2768.64,,,,,,
8,05/23/2025 20:35:00,14.75,1528.32,,,,,,
9,05/23/2025 20:40:00,14.84,1317.76,,,,,,
10,05/23/2025 20:45:00,14.84,2054.40,,,,,,
11,05/23/2025 20:50:00,14.84,1620.48,,,,,,
12,05/23/2025 20:55:00,14.93,2300.80,,,,,,
13,05/23/2025 21:00:00,14.93,837.12,,,,,,
14,05/23/2025 21:05:00,15.01,2259.84,,,,,,
15,05/23/2025 21:10:00,15.06,1904.64,,,,,,
16,05/23/2025 21:15:00,15.01,1878.40,,,,,,
17,05/23/2025 21:20:00,15.01,2057.60,,,,,,
18,05/23/2025 21:25:00,15.06,2200.32,,,,,,
19,05/23/2025 21:30:00,15.01,1583.36,,,,,,
20,05/23/2025 21:35:00,14.97,2451.84,,,,,,
21,05/23/2025 21:40:00,14.93,860.16,,,,,,
22,05/23/2025 21:45:00,14.93,881.28,,,,,,
23,05/23/2025 21:50:00,14.88,687.36,,,,,,
24,05/23/2025 21:55:00,14.80,543.52,,,,,,
25,05/23/2025 22:00:00,14.75,537.76,,,,,,
26,05/23/2025 22:05:00,14.75,603.20,,,,,,
27,05/23/2025 22:10:00,14.75,589.12,,,,,,
28,05/23/2025 22:15:00,14.75,638.40,,,,,,
29,05/23/2025 22:20:00,14.71,833.28,,,,,,
30,05/23/2025 22:25:00,14.71,574.40,,,,,,
31,05/23/2025 22:30:00,14.71,1059.84,,,,,,
32,05/23/2025 22:35:00,14.71,922.88,,,,,,
33,05/23/2025 22:40:00,14.67,640.16,,,,,,
34,05/23/2025 22:45:00,14.67,552.64,,,,,,
35,05/23/2025 22:50:00,14.58,459.36,,,,,,
36,05/23/2025 22:55:00,14.63,456.00,,,,,,
37,05/23/2025 23:00:00,14.58,323.36,,,,,,
38,05/23/2025 23:05:00,14.58,243.44,,,,,,
39,05/23/2025 23:10:00,14.58,211.20,,,,,,
40,05/23/2025 23:15:00,14.58,208.72,,,,,,
41,05/23/2025 23:20:00,14.58,235.84,,,,,,
42,05/23/2025 23:25:00,14.58,393.60,,,,,,
43,05/23/2025 23:30:00,14.58,354.72,,,,,,
44,05/23/2025 23:35:00,14.63,228.40,,,,,,
45,05/23/2025 23:40:00,14.58,157.56,,,,,,
46,05/23/2025 23:45:00,14.63,105.48,,,,,,
47,05/23/2025 23:50:00,14.58,57.26,,,,,,
48,05/23/2025 23:55:00,14.58,42.42,,,,,,
49,05/24/2025 00:00:00,14.58,28.40,,,,,,
50,05/24/2025 00:05:00,14.63,27.53,,,,,,
51,05/24/2025 00:10:00,14.58,15.81,,,,,,
52,05/24/2025 00:15:00,14.54,10.06,,,,,,
53,05/24/2025 00:20:00,14.63,4.93,,,,,,
54,05/24/2025 00:25:00,14.58,2.87,,,,,,
55,05/24/2025 00:30:00,14.58,0.61,,,,,,
56,05/24/2025 00:35:00,14.63,0.20,,,,,,
57,05/24/2025 00:40:00,14.58,0.00,,,,,,
58,05/24/2025 00:45:00,14.58,0.00,,,,,,
59,05/24/2025 00:50:00,14.58,0.00,,,,,,
60,05/24/2025 00:55:00,14.58,0.00,,,,,,
61,05/24/2025 01:00:00,14.63,0.00,,,,,,
62,05/24/2025 01:05:00,14.58,0.00,,,,,,
63,05/24/2025 01:10:00,14.58,0.00,,,,,,
64,05/24/2025 01:15:00,14.54,0.00,,,,,,
65,05/24/2025 01:20:00,14.54,0.00,,,,,,
66,05/24/2025 01:25:00,14.58,0.00,,,,,,
67,05/24/2025 01:30:00,14.54,0.00,,,,,,
68,05/24/2025 01:35:00,14.54,0.00,,,,,,
69,05/24/2025 01:40:00,14.58,0.00,,,,,,
70,05/24/2025 01:45:00,14.54,0.00,,,,,,
71,05/24/2025 01:50:00,14.50,0.00,,,,,,
72,05/24/2025 01:55:00,14.50,0.00,,,,,,
73,05/24/2025 02:00:00,14.58,0.00,,,,,,
74,05/24/2025 02:05:00,14.54,0.00,,,,,,
75,05/24/2025 02:10:00,14.50,0.00,,,,,,
76,05/24/2025 02:15:00,14.50,0.00,,,,,,
77,05/24/2025 02:20:00,14.54,0.00,,,,,,
78,05/24/2025 02:25:00,14.50,0.00,,,,,,
79,05/24/2025 02:30:00,14.54,0.00,,,,,,
80,05/24/2025 02:35:00,14.54,0.00,,,,,,
81,05/24/2025 02:40:00,14.54,0.00,,,,,,
82,05/24/2025 02:45:00,14.54,0.00,,,,,,
83,05/24/2025 02:50:00,14.50,0.00,,,,,,
84,05/24/2025 02:55:00,14.54,0.00,,,,,,
85,05/24/2025 03:00:00,14.45,0.00,,,,,,
86,05/24/2025 03:05:00,14.58,0.00,,,,,,
87,05/24/2025 03:10:00,14.45,0.00,,,,,,
88,05/24/2025 03:15:00,14.45,0.00,,,,,,
89,05/24/2025 03:20:00,14.45,0.00,,,,,,
90,05/24/2025 03:25:00,14.45,0.00,,,,,,
91,05/24/2025 03:30:00,14.41,0.00,,,,,,
92,05/24/2025 03:35:00,14.45,0.00,,,,,,
93,05/24/2025 03:40:00,14.41,0.00,,,,,,
94,05/24/2025 03:45:00,14.41,0.00,,,,,,
95,05/24/2025 03:50:00,14.37,0.00,,,,,,
96,05/24/2025 03:55:00,14.45,0.00,,,,,,
97,05/24/2025 04:00:00,14.45,0.00,,,,,,
98,05/24/2025 04:05:00,14.41,0.20,,,,,,
99,05/24/2025 04:10:00,14.45,0.00,,,,,,
100,05/24/2025 04:15:00,14.45,0.00,,,,,,
101,05/24/2025 04:20:00,14.45,0.00,,,,,,
102,05/24/2025 04:25:00,14.41,0.00,,,,,,
103,05/24/2025 04:30:00,14.41,0.00,,,,,,
104,05/24/2025 04:35:00,14.50,0.00,,,,,,
105,05/24/2025 04:40:00,14.41,0.00,,,,,,
106,05/24/2025 04:45:00,14.41,0.00,,,,,,
107,05/24/2025 04:50:00,14.45,0.00,,,,,,
108,05/24/2025 04:55:00,14.45,0.00,,,,,,
109,05/24/2025 05:00:00,14.45,0.00,,,,,,
110,05/24/2025 05:05:00,14.41,0.00,,,,,,
111,05/24/2025 05:10:00,14.41,0.00,,,,,,
112,05/24/2025 05:15:00,14.50,0.00,,,,,,
113,05/24/2025 05:20:00,14.50,0.00,,,,,,
114,05/24/2025 05:25:00,14.45,0.00,,,,,,
115,05/24/2025 05:30:00,14.45,0.00,,,,,,
116,05/24/2025 05:35:00,14.50,0.00,,,,,,
117,05/24/2025 05:40:00,14.45,0.00,,,,,,
118,05/24/2025 05:45:00,14.45,0.00,,,,,,
119,05/24/2025 05:50:00,14.45,0.00,,,,,,
120,05/24/2025 05:55:00,14.45,0.00,,,,,,
121,05/24/2025 06:00:00,14.45,0.00,,,,,,
122,05/24/2025 06:05:00,14.45,0.00,,,,,,
123,05/24/2025 06:10:00,14.41,0.00,,,,,,
124,05/24/2025 06:15:00,14.45,0.00,,,,,,
125,05/24/2025 06:20:00,14.45,0.00,,,,,,
126,05/24/2025 06:25:00,14.50,0.00,,,,,,
127,05/24/2025 06:30:00,14.45,0.00,,,,,,
128,05/24/2025 06:35:00,14.45,0.00,,,,,,
129,05/24/2025 06:40:00,14.45,0.00,,,,,,
130,05/24/2025 06:45:00,14.41,0.00,,,,,,
131,05/24/2025 06:50:00,14.45,0.00,,,,,,
132,05/24/2025 06:55:00,14.50,0.00,,,,,,
133,05/24/2025 07:00:00,14.54,0.00,,,,,,
134,05/24/2025 07:05:00,14.45,0.00,,,,,,
135,05/24/2025 07:10:00,14.50,0.00,,,,,,
136,05/24/2025 07:15:00,14.50,0.00,,,,,,
137,05/24/2025 07:20:00,14.50,0.00,,,,,,
138,05/24/2025 07:25:00,14.54,0.00,,,,,,
139,05/24/2025 07:30:00,14.50,0.00,,,,,,
140,05/24/2025 07:35:00,14.50,0.00,,,,,,
141,05/24/2025 07:40:00,14.50,0.00,,,,,,
142,05/24/2025 07:45:00,14.54,0.00,,,,,,
143,05/24/2025 07:50:00,14.50,0.00,,,,,,
144,05/24/2025 07:55:00,14.50,0.00,,,,,,
145,05/24/2025 08:00:00,14.58,0.20,,,,,,
146,05/24/2025 08:05:00,14.54,0.00,,,,,,
147,05/24/2025 08:10:00,14.45,0.00,,,,,,
148,05/24/2025 08:15:00,14.50,0.00,,,,,,
149,05/24/2025 08:20:00,14.54,0.00,,,,,,
150,05/24/2025 08:25:00,14.54,0.00,,,,,,
151,05/24/2025 08:30:00,14.54,0.00,,,,,,
152,05/24/2025 08:35:00,14.50,0.00,,,,,,
153,05/24/2025 08:40:00,14.50,0.00,,,,,,
154,05/24/2025 08:45:00,14.54,0.00,,,,,,
155,05/24/2025 08:50:00,14.54,0.00,,,,,,
156,05/24/2025 08:55:00,14.50,0.00,,,,,,
157,05/24/2025 09:00:00,14.54,0.20,,,,,,
158,05/24/2025 09:05:00,14.50,0.82,,,,,,
159,05/24/2025 09:10:00,14.54,1.64,,,,,,
160,05/24/2025 09:15:00,14.54,5.75,,,,,,
161,05/24/2025 09:20:00,14.45,10.68,,,,,,
162,05/24/2025 09:25:00,14.50,25.06,,,,,,
163,05/24/2025 09:30:00,14.54,26.70,,,,,,
164,05/24/2025 09:35:00,14.50,59.32,,,,,,
165,05/24/2025 09:40:00,14.54,85.76,,,,,,
166,05/24/2025 09:45:00,14.45,126.96,,,,,,
167,05/24/2025 09:50:00,14.45,137.72,,,,,,
168,05/24/2025 09:55:00,14.50,202.96,,,,,,
169,05/24/2025 10:00:00,14.45,231.68,,,,,,
170,05/24/2025 10:05:00,14.50,219.36,,,,,,
171,05/24/2025 10:10:00,14.45,345.76,,,,,,
172,05/24/2025 10:15:00,14.45,282.08,,,,,,
173,05/24/2025 10:20:00,14.41,298.72,,,,,,
174,05/24/2025 10:25:00,14.45,388.64,,,,,,
175,05/24/2025 10:30:00,14.45,413.28,,,,,,
176,05/24/2025 10:35:00,14.41,421.44,,,,,,
177,05/24/2025 10:40:00,14.45,493.44,,,,,,
178,05/24/2025 10:45:00,14.45,509.92,,,,,,
179,05/24/2025 10:50:00,14.41,648.32,,,,,,
180,05/24/2025 10:55:00,14.37,591.68,,,,,,
181,05/24/2025 11:00:00,14.37,757.12,,,,,,
182,05/24/2025 11:05:00,14.41,1034.56,,,,,,
183,05/24/2025 11:10:00,14.41,968.00,,,,,,
184,05/24/2025 11:15:00,14.37,746.56,,,,,,
185,05/24/2025 11:20:00,14.33,797.76,,,,,,
186,05/24/2025 11:25:00,14.37,759.68,,,,,,
187,05/24/2025 11:30:00,14.37,1137.28,,,,,,
188,05/24/2025 11:35:00,14.41,894.72,,,,,,
189,05/24/2025 11:40:00,14.37,1114.24,,,,,,
190,05/24/2025 11:45:00,14.37,872.64,,,,,,
191,05/24/2025 11:50:00,14.33,856.00,,,,,,
192,05/24/2025 11:55:00,14.37,696.32,,,,,,
193,05/24/2025 12:00:00,14.37,664.64,,,,,,
194,05/24/2025 12:05:00,14.33,881.92,,,,,,
195,05/24/2025 12:10:00,14.33,989.44,,,,,,
196,05/24/2025 12:15:00,14.41,1198.72,,,,,,
197,05/24/2025 12:20:00,14.33,1206.40,,,,,,
198,05/24/2025 12:25:00,14.33,1448.32,,,,,,
199,05/24/2025 12:30:00,14.37,1415.68,,,,,,
200,05/24/2025 12:35:00,14.37,1242.56,,,,,,
201,05/24/2025 12:40:00,14.33,2019.84,,,,,,
202,05/24/2025 12:45:00,14.37,1868.16,,,,,,
203,05/24/2025 12:50:00,14.41,2167.68,,,,,,
204,05/24/2025 12:55:00,14.37,2309.12,,,,,,
205,05/24/2025 13:00:00,14.37,1704.32,,,,,,
206,05/24/2025 13:05:00,14.37,1725.44,,,,,,
207,05/24/2025 13:10:00,14.33,1756.80,,,,,,
208,05/24/2025 13:15:00,14.37,1735.04,,,,,,
209,05/24/2025 13:20:00,14.37,1720.32,,,,,,
210,05/24/2025 13:25:00,14.37,1881.60,,,,,,
211,05/24/2025 13:30:00,14.41,2118.40,,,,,,
212,05/24/2025 13:35:00,14.37,1763.20,,,,,,
213,05/24/2025 13:40:00,14.45,3197.44,,,,,,
214,05/24/2025 13:45:00,14.41,2047.36,,,,,,
215,05/24/2025 13:50:00,14.45,3993.60,,,,,,
216,05/24/2025 13:55:00,14.50,3215.36,,,,,,
217,05/24/2025 14:00:00,14.45,1978.88,,,,,,
218,05/24/2025 14:05:00,14.50,4880.64,,,,,,
219,05/24/2025 14:10:00,14.45,1802.88,,,,,,
220,05/24/2025 14:15:00,14.54,3792.64,,,,,,
221,05/24/2025 14:20:00,14.50,3235.84,,,,,,
222,05/24/2025 14:25:00,14.54,1988.48,,,,,,
223,05/24/2025 14:30:00,14.54,2304.00,,,,,,
224,05/24/2025 14:35:00,14.41,2488.32,,,,,,
225,05/24/2025 14:40:00,14.41,2323.84,,,,,,
226,05/24/2025 14:45:00,14.41,2361.60,,,,,,
227,05/24/2025 14:50:00,14.58,3120.64,,,,,,
228,05/24/2025 14:55:00,14.50,1753.60,,,,,,
229,05/24/2025 15:00:00,14.50,2172.80,,,,,,
230,05/24/2025 15:05:00,14.45,2737.92,,,,,,
231,05/24/2025 15:10:00,14.41,2269.44,,,,,,
232,05/24/2025 15:15:00,14.45,2249.60,,,,,,
233,05/24/2025 15:20:00,14.45,3421.44,,,,,,
234,05/24/2025 15:25:00,14.50,2716.16,,,,,,
235,05/24/2025 15:30:00,14.50,9728.00,,,,,,
236,05/24/2025 15:35:00,14.50,3645.44,,,,,,
237,05/24/2025 15:40:00,14.54,7895.04,,,,,,
238,05/24/2025 15:45:00,14.67,5570.56,,,,,,
239,05/24/2025 15:50:00,14.58,2824.96,,,,,,
240,05/24/2025 15:55:00,14.54,2772.48,,,,,,
241,05/24/2025 16:00:00,14.54,3082.24,,,,,,
242,05/24/2025 16:05:00,14.54,2945.28,,,,,,
243,05/24/2025 16:10:00,14.50,2382.72,,,,,,
244,05/24/2025 16:15:00,14.45,1963.52,,,,,,
245,05/24/2025 16:20:00,14.45,3133.44,,,,,,
246,05/24/2025 16:25:00,14.54,2903.04,,,,,,
247,05/24/2025 16:30:00,14.58,5041.92,,,,,,
248,05/24/2025 16:35:00,14.54,2832.64,,,,,,
249,05/24/2025 16:40:00,14.54,3180.80,,,,,,
250,05/24/2025 16:45:00,14.54,3704.32,,,,,,
251,05/24/2025 16:50:00,14.58,3752.96,,,,,,
252,05/24/2025 16:55:00,14.50,1708.80,,,,,,
253,05/24/2025 17:00:00,14.54,1511.68,,,,,,
254,05/24/2025 17:05:00,14.50,1841.92,,,,,,
255,05/24/2025 17:10:00,14.58,3134.72,,,,,,
256,05/24/2025 17:15:00,14.63,5972.48,,,,,,
257,05/24/2025 17:20:00,14.54,2922.24,,,,,,
258,05/24/2025 17:25:00,14.54,2813.44,,,,,,
259,05/24/2025 17:30:00,14.54,2202.24,,,,,,
260,05/24/2025 17:35:00,14.63,2609.92,,,,,,
261,05/24/2025 17:40:00,14.63,3144.96,,,,,,
262,05/24/2025 17:45:00,14.67,7513.60,,,,,,
263,05/24/2025 17:50:00,14.67,6003.20,,,,,,
264,05/24/2025 17:55:00,14.71,6543.36,,,,,,
265,05/24/2025 18:00:00,14.80,8737.28,,,,,,
266,05/24/2025 18:05:00,14.84,7308.80,,,,,,
267,05/24/2025 18:10:00,14.80,3394.56,,,,,,
268,05/24/2025 18:15:00,14.84,4641.28,,,,,,
269,05/24/2025 18:20:00,14.75,4930.56,,,,,,
270,05/24/2025 18:25:00,14.80,2856.96,,,,,,
271,05/24/2025 18:30:00,14.71,3379.20,,,,,,
272,05/24/2025 18:35:00,14.93,7534.08,,,,,,
273,05/24/2025 18:40:00,14.84,3299.84,,,,,,
274,05/24/2025 18:45:00,14.88,6727.68,,,,,,
275,05/24/2025 18:50:00,14.80,3470.08,,,,,,
276,05/24/2025 18:55:00,14.80,3069.44,,,,,,
277,05/24/2025 19:00:00,15.01,5790.72,,,,,,
278,05/24/2025 19:05:00,14.88,2211.84,,,,,,
279,05/24/2025 19:10:00,14.71,1771.52,,,,,,
280,05/24/2025 19:15:00,14.63,1084.48,,,,,,
281,05/24/2025 19:20:00,14.63,1421.44,,,,,,
282,05/24/2025 19:25:00,14.84,5273.60,,,,,,
283,05/24/2025 19:30:00,14.88,4670.72,,,,,,
284,05/24/2025 19:35:00,14.88,4591.36,,,,,,
285,05/24/2025 19:40:00,14.93,9571.84,,,,,,
286,05/24/2025 19:45:00,15.01,7472.64,,,,,,
287,05/24/2025 19:50:00,15.06,9236.48,,,,,,
288,05/24/2025 19:55:00,15.01,7290.88,,,,,,
289,05/24/2025 20:00:00,14.93,2685.44,,,,,,
290,05/24/2025 20:05:00,14.97,7413.76,,,,,,
291,05/24/2025 20:10:00,15.01,8092.16,,,,,,
292,05/24/2025 20:15:00,15.01,5404.16,,,,,,
293,05/24/2025 20:20:00,14.88,3845.12,,,,,,
294,05/24/2025 20:25:00,14.93,5002.24,,,,,,
295,05/24/2025 20:30:00,14.84,1794.56,,,,,,
296,05/24/2025 20:35:00,14.80,1517.44,,,,,,
297,05/24/2025 20:40:00,14.88,5857.28,,,,,,
298,05/24/2025 20:45:00,14.93,5936.64,,,,,,
299,05/24/2025 20:50:00,14.88,2282.88,,,,,,
300,05/24/2025 20:55:00,14.84,954.88,,,,,,
301,05/24/2025 21:00:00,14.84,3601.92,,,,,,
302,05/24/2025 21:05:00,14.84,2147.84,,,,,,
303,05/24/2025 21:10:00,14.75,735.68,,,,,,
304,05/24/2025 21:15:00,14.71,793.28,,,,,,
305,05/24/2025 21:20:00,14.75,1398.40,,,,,,
306,05/24/2025 21:25:00,14.75,1152.00,,,,,,
307,05/24/2025 21:30:00,14.75,1436.80,,,,,,
308,05/24/2025 21:35:00,14.71,1731.84,,,,,,
309,05/24/2025 21:40:00,14.75,1232.64,,,,,,
310,05/24/2025 21:45:00,14.67,883.20,,,,,,
311,05/24/2025 21:50:00,14.88,5376.00,,,,,,
312,05/24/2025 21:55:00,14.80,2208.64,,,,,,
313,05/24/2025 22:00:00,14.75,2427.52,,,,,,
314,05/24/2025 22:05:00,14.71,1134.72,,,,,,
315,05/24/2025 22:10:00,14.67,806.72,,,,,,
316,05/24/2025 22:15:00,14.67,2123.52,,,,,,
317,05/24/2025 22:20:00,14.67,1419.52,,,,,,
318,05/24/2025 22:25:00,14.63,1033.60,,,,,,
319,05/24/2025 22:30:00,14.67,2448.64,,,,,,
320,05/24/2025 22:35:00,14.58,818.24,,,,,,
321,05/24/2025 22:40:00,14.58,1018.88,,,,,,
322,05/24/2025 22:45:00,14.58,786.24,,,,,,
323,05/24/2025 22:50:00,14.63,693.12,,,,,,
324,05/24/2025 22:55:00,14.54,743.04,,,,,,
325,05/24/2025 23:00:00,14.54,536.16,,,,,,
326,05/24/2025 23:05:00,14.58,852.80,,,,,,
327,05/24/2025 23:10:00,14.58,1766.40,,,,,,
328,05/24/2025 23:15:00,14.54,466.24,,,,,,
329,05/24/2025 23:20:00,14.50,306.08,,,,,,
330,05/24/2025 23:25:00,14.45,353.12,,,,,,
331,05/24/2025 23:30:00,14.45,197.84,,,,,,
332,05/24/2025 23:35:00,14.45,165.76,,,,,,
333,05/24/2025 23:40:00,14.41,162.48,,,,,,
334,05/24/2025 23:45:00,14.45,150.88,,,,,,
335,05/24/2025 23:50:00,14.45,127.76,,,,,,
336,05/24/2025 23:55:00,14.45,105.48,,,,,,
337,05/25/2025 00:00:00,14.41,63.48,,,,,,
338,05/25/2025 00:05:00,14.41,52.32,,,,,,
339,05/25/2025 00:10:00,14.45,34.56,,,,,,
340,05/25/2025 00:15:00,14.41,18.07,,,,,,
341,05/25/2025 00:20:00,14.41,9.03,,,,,,
342,05/25/2025 00:25:00,14.37,7.19,,,,,,
343,05/25/2025 00:30:00,14.33,2.25,,,,,,
344,05/25/2025 00:35:00,14.37,1.02,,,,,,
345,05/25/2025 00:40:00,14.33,0.00,,,,,,
346,05/25/2025 00:45:00,14.33,0.00,,,,,,
347,05/25/2025 00:50:00,14.33,0.00,,,,,,
348,05/25/2025 00:55:00,14.37,0.00,,,,,,
349,05/25/2025 01:00:00,14.37,0.00,,,,,,
350,05/25/2025 01:05:00,14.37,0.00,,,,,,
351,05/25/2025 01:10:00,14.37,0.00,,,,,,
352,05/25/2025 01:15:00,14.33,0.00,,,,,,
353,05/25/2025 01:20:00,14.33,0.00,,,,,,
354,05/25/2025 01:25:00,14.37,0.00,,,,,,
355,05/25/2025 01:30:00,14.33,0.00,,,,,,
356,05/25/2025 01:35:00,14.33,0.00,,,,,,
357,05/25/2025 01:40:00,14.37,0.00,,,,,,
358,05/25/2025 01:45:00,14.33,0.00,,,,,,
359,05/25/2025 01:50:00,14.33,0.00,,,,,,
360,05/25/2025 01:55:00,14.33,0.00,,,,,,
361,05/25/2025 02:00:00,14.33,0.00,,,,,,
362,05/25/2025 02:05:00,14.33,0.00,,,,,,
363,05/25/2025 02:10:00,14.33,0.00,,,,,,
364,05/25/2025 02:15:00,14.33,0.00,,,,,,
365,05/25/2025 02:20:00,14.33,0.00,,,,,,
366,05/25/2025 02:25:00,14.28,0.00,,,,,,
367,05/25/2025 02:30:00,14.37,0.00,,,,,,
368,05/25/2025 02:35:00,14.33,0.00,,,,,,
369,05/25/2025 02:40:00,14.28,0.00,,,,,,
370,05/25/2025 02:45:00,14.28,0.00,,,,,,
371,05/25/2025 02:50:00,14.28,0.00,,,,,,
372,05/25/2025 02:55:00,14.33,0.00,,,,,,
373,05/25/2025 03:00:00,14.33,0.00,,,,,,
374,05/25/2025 03:05:00,14.33,0.00,,,,,,
375,05/25/2025 03:10:00,14.33,0.00,,,,,,
376,05/25/2025 03:15:00,14.33,0.00,,,,,,
377,05/25/2025 03:20:00,14.33,0.00,,,,,,
378,05/25/2025 03:25:00,14.28,0.00,,,,,,
379,05/25/2025 03:30:00,14.28,0.00,,,,,,
380,05/25/2025 03:35:00,14.28,0.00,,,,,,
381,05/25/2025 03:40:00,14.28,0.00,,,,,,
382,05/25/2025 03:45:00,14.28,0.00,,,,,,
383,05/25/2025 03:50:00,14.28,0.20,,,,,,
384,05/25/2025 03:55:00,14.28,0.00,,,,,,
385,05/25/2025 04:00:00,14.33,0.00,,,,,,
386,05/25/2025 04:05:00,14.33,0.00,,,,,,
387,05/25/2025 04:10:00,14.33,0.00,,,,,,
388,05/25/2025 04:15:00,14.33,0.00,,,,,,
389,05/25/2025 04:20:00,14.33,0.00,,,,,,
390,05/25/2025 04:25:00,14.33,0.00,,,,,,
391,05/25/2025 04:30:00,14.33,0.00,,,,,,
392,05/25/2025 04:35:00,14.33,0.00,,,,,,
393,05/25/2025 04:40:00,14.33,0.00,,,,,,
394,05/25/2025 04:45:00,14.24,0.00,,,,,,
395,05/25/2025 04:50:00,14.28,0.00,,,,,,
396,05/25/2025 04:55:00,14.33,0.00,,,,,,
397,05/25/2025 05:00:00,14.28,0.00,,,,,,
398,05/25/2025 05:05:00,14.37,0.00,,,,,,
399,05/25/2025 05:10:00,14.37,0.00,,,,,,
400,05/25/2025 05:15:00,14.33,0.00,,,,,,
401,05/25/2025 05:20:00,14.41,0.00,,,,,,
402,05/25/2025 05:25:00,14.33,0.00,,,,,,
403,05/25/2025 05:30:00,14.37,0.00,,,,,,
404,05/25/2025 05:35:00,14.37,0.00,,,,,,
405,05/25/2025 05:40:00,14.37,0.00,,,,,,
406,05/25/2025 05:45:00,14.41,0.00,,,,,,
407,05/25/2025 05:50:00,14.41,0.00,,,,,,
408,05/25/2025 05:55:00,14.41,0.00,,,,,,
409,05/25/2025 06:00:00,14.45,0.00,,,,,,
410,05/25/2025 06:05:00,14.41,0.00,,,,,,
411,05/25/2025 06:10:00,14.41,0.00,,,,,,
412,05/25/2025 06:15:00,14.37,0.00,,,,,,
413,05/25/2025 06:20:00,14.41,0.00,,,,,,
414,05/25/2025 06:25:00,14.41,0.00,,,,,,
415,05/25/2025 06:30:00,14.41,0.00,,,,,,
416,05/25/2025 06:35:00,14.45,0.00,,,,,,
417,05/25/2025 06:40:00,14.45,0.00,,,,,,
418,05/25/2025 06:45:00,14.45,0.00,,,,,,
419,05/25/2025 06:50:00,14.45,0.00,,,,,,
420,05/25/2025 06:55:00,14.45,0.00,,,,,,
421,05/25/2025 07:00:00,14.45,0.00,,,,,,
422,05/25/2025 07:05:00,14.45,0.00,,,,,,
423,05/25/2025 07:10:00,14.50,0.00,,,,,,
424,05/25/2025 07:15:00,14.50,0.00,,,,,,
425,05/25/2025 07:20:00,14.50,0.00,,,,,,
426,05/25/2025 07:25:00,14.50,0.00,,,,,,
427,05/25/2025 07:30:00,14.50,0.00,,,,,,
428,05/25/2025 07:35:00,14.50,0.00,,,,,,
429,05/25/2025 07:40:00,14.50,0.00,,,,,,
430,05/25/2025 07:45:00,14.50,0.20,,,,,,
431,05/25/2025 07:50:00,14.50,0.00,,,,,,
432,05/25/2025 07:55:00,14.50,0.00,,,,,,
433,05/25/2025 08:00:00,14.54,0.00,,,,,,
434,05/25/2025 08:05:00,14.50,0.00,,,,,,
435,05/25/2025 08:10:00,14.54,0.00,,,,,,
436,05/25/2025 08:15:00,14.54,0.00,,,,,,
437,05/25/2025 08:20:00,14.50,0.00,,,,,,
438,05/25/2025 08:25:00,14.54,0.00,,,,,,
439,05/25/2025 08:30:00,14.50,0.00,,,,,,
440,05/25/2025 08:35:00,14.50,0.00,,,,,,
441,05/25/2025 08:40:00,14.54,0.00,,,,,,
442,05/25/2025 08:45:00,14.54,0.00,,,,,,
443,05/25/2025 08:50:00,14.54,0.00,,,,,,
444,05/25/2025 08:55:00,14.50,0.00,,,,,,
445,05/25/2025 09:00:00,14.54,0.00,,,,,,
446,05/25/2025 09:05:00,14.54,0.41,,,,,,
447,05/25/2025 09:10:00,14.54,2.05,,,,,,
448,05/25/2025 09:15:00,14.50,3.90,,,,,,
449,05/25/2025 09:20:00,14.54,10.47,,,,,,
450,05/25/2025 09:25:00,14.54,17.25,,,,,,
451,05/25/2025 09:30:00,14.50,33.33,,,,,,
452,05/25/2025 09:35:00,14.50,43.24,,,,,,
453,05/25/2025 09:40:00,14.50,65.94,,,,,,
454,05/25/2025 09:45:00,14.54,91.52,,,,,,
455,05/25/2025 09:50:00,14.50,151.72,,,,,,
456,05/25/2025 09:55:00,14.54,188.96,,,,,,
457,05/25/2025 10:00:00,14.58,220.24,,,,,,
458,05/25/2025 10:05:00,14.54,339.04,,,,,,
459,05/25/2025 10:10:00,14.54,438.72,,,,,,
460,05/25/2025 10:15:00,14.54,408.32,,,,,,
461,05/25/2025 10:20:00,14.58,583.36,,,,,,
462,05/25/2025 10:25:00,14.54,615.52,,,,,,
463,05/25/2025 10:30:00,14.54,375.84,,,,,,
464,05/25/2025 10:35:00,14.58,716.80,,,,,,
465,05/25/2025 10:40:00,14.58,735.04,,,,,,
466,05/25/2025 10:45:00,14.58,855.36,,,,,,
467,05/25/2025 10:50:00,14.58,964.48,,,,,,
468,05/25/2025 10:55:00,14.63,1245.76,,,,,,
469,05/25/2025 11:00:00,14.63,1084.48,,,,,,
470,05/25/2025 11:05:00,14.54,979.52,,,,,,
471,05/25/2025 11:10:00,14.54,1197.12,,,,,,
472,05/25/2025 11:15:00,14.58,1363.20,,,,,,
473,05/25/2025 11:20:00,14.58,1996.80,,,,,,
474,05/25/2025 11:25:00,14.63,1443.84,,,,,,
475,05/25/2025 11:30:00,14.58,1055.04,,,,,,
