#,Date-Time (UTC Standard Time),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
948,05/27/2025 03:55:00,15.06,0.00,,,,,,
949,05/27/2025 04:00:00,15.06,0.00,,,,,,
950,05/27/2025 04:05:00,15.10,0.00,,,,,,
951,05/27/2025 04:10:00,15.10,0.00,,,,,,
952,05/27/2025 04:15:00,15.10,0.00,,,,,,
953,05/27/2025 04:20:00,15.10,0.00,,,,,,
954,05/27/2025 04:25:00,15.10,0.00,,,,,,
955,05/27/2025 04:30:00,15.14,0.00,,,,,,
956,05/27/2025 04:35:00,15.23,0.00,,,,,,
957,05/27/2025 04:40:00,15.23,0.00,,,,,,
958,05/27/2025 04:45:00,15.23,0.00,,,,,,
959,05/27/2025 04:50:00,15.27,0.00,,,,,,
960,05/27/2025 04:55:00,15.23,0.00,,,,,,
961,05/27/2025 05:00:00,15.27,0.00,,,,,,
962,05/27/2025 05:05:00,15.27,0.00,,,,,,
963,05/27/2025 05:10:00,15.31,0.00,,,,,,
964,05/27/2025 05:15:00,15.31,0.00,,,,,,
965,05/27/2025 05:20:00,15.27,0.00,,,,,,
966,05/27/2025 05:25:00,15.27,0.00,,,,,,
967,05/27/2025 05:30:00,15.27,0.00,,,,,,
968,05/27/2025 05:35:00,15.27,0.00,,,,,,
969,05/27/2025 05:40:00,15.27,0.00,,,,,,
970,05/27/2025 05:45:00,15.23,0.00,,,,,,
971,05/27/2025 05:50:00,15.27,0.00,,,,,,
972,05/27/2025 05:55:00,15.27,0.00,,,,,,
973,05/27/2025 06:00:00,15.31,0.00,,,,,,
974,05/27/2025 06:05:00,15.27,0.00,,,,,,
975,05/27/2025 06:10:00,15.27,0.00,,,,,,
976,05/27/2025 06:15:00,15.31,0.00,,,,,,
977,05/27/2025 06:20:00,15.23,0.00,,,,,,
978,05/27/2025 06:25:00,15.27,0.00,,,,,,
979,05/27/2025 06:30:00,15.23,0.00,,,,,,
980,05/27/2025 06:35:00,15.27,0.00,,,,,,
981,05/27/2025 06:40:00,15.27,0.00,,,,,,
982,05/27/2025 06:45:00,15.27,0.00,,,,,,
983,05/27/2025 06:50:00,15.27,0.00,,,,,,
984,05/27/2025 06:55:00,15.27,0.00,,,,,,
985,05/27/2025 07:00:00,15.23,0.00,,,,,,
986,05/27/2025 07:05:00,15.23,0.00,,,,,,
987,05/27/2025 07:10:00,15.23,0.00,,,,,,
988,05/27/2025 07:15:00,15.27,0.00,,,,,,
989,05/27/2025 07:20:00,15.23,0.00,,,,,,
990,05/27/2025 07:25:00,15.18,0.00,,,,,,
991,05/27/2025 07:30:00,15.23,0.00,,,,,,
992,05/27/2025 07:35:00,15.18,0.00,,,,,,
993,05/27/2025 07:40:00,15.18,0.00,,,,,,
994,05/27/2025 07:45:00,15.23,0.00,,,,,,
995,05/27/2025 07:50:00,15.18,0.00,,,,,,
996,05/27/2025 07:55:00,15.23,0.00,,,,,,
997,05/27/2025 08:00:00,15.23,0.00,,,,,,
998,05/27/2025 08:05:00,15.23,0.00,,,,,,
999,05/27/2025 08:10:00,15.18,0.00,,,,,,
1000,05/27/2025 08:15:00,15.18,0.00,,,,,,
1001,05/27/2025 08:20:00,15.18,0.00,,,,,,
1002,05/27/2025 08:25:00,15.18,0.00,,,,,,
1003,05/27/2025 08:30:00,15.18,0.00,,,,,,
1004,05/27/2025 08:35:00,15.23,0.00,,,,,,
1005,05/27/2025 08:40:00,15.23,0.00,,,,,,
1006,05/27/2025 08:45:00,15.23,0.00,,,,,,
1007,05/27/2025 08:50:00,15.31,0.00,,,,,,
1008,05/27/2025 08:55:00,15.31,0.00,,,,,,
1009,05/27/2025 09:00:00,15.36,0.00,,,,,,
1010,05/27/2025 09:05:00,15.31,0.42,,,,,,
1011,05/27/2025 09:10:00,15.36,1.47,,,,,,
1012,05/27/2025 09:15:00,15.36,3.99,,,,,,
1013,05/27/2025 09:20:00,15.36,8.41,,,,,,
1014,05/27/2025 09:25:00,15.36,16.02,,,,,,
1015,05/27/2025 09:30:00,15.36,26.56,,,,,,
1016,05/27/2025 09:35:00,15.31,39.24,,,,,,
1017,05/27/2025 09:40:00,15.36,56.12,,,,,,
1018,05/27/2025 09:45:00,15.31,79.34,,,,,,
1019,05/27/2025 09:50:00,15.36,104.68,,,,,,
1020,05/27/2025 09:55:00,15.36,135.00,,,,,,
1021,05/27/2025 10:00:00,15.31,168.00,,,,,,
1022,05/27/2025 10:05:00,15.31,210.24,,,,,,
1023,05/27/2025 10:10:00,15.27,261.76,,,,,,
1024,05/27/2025 10:15:00,15.31,341.28,,,,,,
1025,05/27/2025 10:20:00,15.31,427.52,,,,,,
1026,05/27/2025 10:25:00,15.27,475.52,,,,,,
1027,05/27/2025 10:30:00,15.27,569.44,,,,,,
1028,05/27/2025 10:35:00,15.14,695.04,,,,,,
1029,05/27/2025 10:40:00,15.14,794.24,,,,,,
1030,05/27/2025 10:45:00,15.18,872.00,,,,,,
1031,05/27/2025 10:50:00,15.18,1002.56,,,,,,
1032,05/27/2025 10:55:00,15.18,1120.32,,,,,,
1033,05/27/2025 11:00:00,15.18,1091.52,,,,,,
1034,05/27/2025 11:05:00,15.18,1305.60,,,,,,
1035,05/27/2025 11:10:00,15.23,1397.12,,,,,,
1036,05/27/2025 11:15:00,15.23,1629.44,,,,,,
1037,05/27/2025 11:20:00,15.27,1723.52,,,,,,
1038,05/27/2025 11:25:00,15.23,1750.40,,,,,,
1039,05/27/2025 11:30:00,15.18,1297.92,,,,,,
1040,05/27/2025 11:35:00,15.27,1457.92,,,,,,
1041,05/27/2025 11:40:00,15.18,1283.52,,,,,,
1042,05/27/2025 11:45:00,15.23,1377.92,,,,,,
1043,05/27/2025 11:50:00,15.18,1060.48,,,,,,
1044,05/27/2025 11:55:00,15.18,992.32,,,,,,
1045,05/27/2025 12:00:00,15.18,1238.08,,,,,,
1046,05/27/2025 12:05:00,15.23,1232.32,,,,,,
1047,05/27/2025 12:10:00,15.23,1244.16,,,,,,
1048,05/27/2025 12:15:00,15.23,771.20,,,,,,
1049,05/27/2025 12:20:00,15.23,736.32,,,,,,
1050,05/27/2025 12:25:00,15.14,789.12,,,,,,
1051,05/27/2025 12:30:00,15.23,1021.76,,,,,,
1052,05/27/2025 12:35:00,15.23,1288.64,,,,,,
1053,05/27/2025 12:40:00,15.27,1328.64,,,,,,
1054,05/27/2025 12:45:00,15.27,1205.44,,,,,,
1055,05/27/2025 12:50:00,15.31,1193.60,,,,,,
1056,05/27/2025 12:55:00,15.27,1322.24,,,,,,
1057,05/27/2025 13:00:00,15.36,1335.68,,,,,,
1058,05/27/2025 13:05:00,15.36,1770.88,,,,,,
1059,05/27/2025 13:10:00,15.36,1499.52,,,,,,
1060,05/27/2025 13:15:00,15.36,1508.48,,,,,,
1061,05/27/2025 13:20:00,15.40,1886.72,,,,,,
1062,05/27/2025 13:25:00,15.40,1735.68,,,,,,
1063,05/27/2025 13:30:00,15.48,1888.64,,,,,,
1064,05/27/2025 13:35:00,15.48,1979.52,,,,,,
1065,05/27/2025 13:40:00,15.44,1779.20,,,,,,
1066,05/27/2025 13:45:00,15.48,1563.52,,,,,,
1067,05/27/2025 13:50:00,15.48,1624.32,,,,,,
1068,05/27/2025 13:55:00,15.53,1672.96,,,,,,
1069,05/27/2025 14:00:00,15.53,1725.44,,,,,,
1070,05/27/2025 14:05:00,15.48,1819.52,,,,,,
1071,05/27/2025 14:10:00,15.44,1735.68,,,,,,
1072,05/27/2025 14:15:00,15.40,1718.40,,,,,,
1073,05/27/2025 14:20:00,15.40,1654.40,,,,,,
1074,05/27/2025 14:25:00,15.44,1784.32,,,,,,
1075,05/27/2025 14:30:00,15.40,2065.28,,,,,,
1076,05/27/2025 14:35:00,15.31,1880.32,,,,,,
1077,05/27/2025 14:40:00,15.31,1768.96,,,,,,
1078,05/27/2025 14:45:00,15.31,2262.40,,,,,,
1079,05/27/2025 14:50:00,15.31,2407.04,,,,,,
1080,05/27/2025 14:55:00,15.36,2273.92,,,,,,
1081,05/27/2025 15:00:00,15.36,2582.40,,,,,,
1082,05/27/2025 15:05:00,15.31,2880.00,,,,,,
1083,05/27/2025 15:10:00,15.31,2897.92,,,,,,
1084,05/27/2025 15:15:00,15.31,2523.52,,,,,,
1085,05/27/2025 15:20:00,15.27,2767.36,,,,,,
1086,05/27/2025 15:25:00,15.23,2868.48,,,,,,
1087,05/27/2025 15:30:00,15.27,2614.40,,,,,,
1088,05/27/2025 15:35:00,15.31,2731.52,,,,,,
1089,05/27/2025 15:40:00,15.31,2800.64,,,,,,
1090,05/27/2025 15:45:00,15.31,2927.36,,,,,,
1091,05/27/2025 15:50:00,15.27,2849.28,,,,,,
1092,05/27/2025 15:55:00,15.18,2730.24,,,,,,
1093,05/27/2025 16:00:00,15.23,2848.00,,,,,,
1094,05/27/2025 16:05:00,15.27,2839.04,,,,,,
1095,05/27/2025 16:10:00,15.27,3051.52,,,,,,
1096,05/27/2025 16:15:00,15.23,3105.28,,,,,,
1097,05/27/2025 16:20:00,15.18,3201.28,,,,,,
1098,05/27/2025 16:25:00,15.27,3211.52,,,,,,
1099,05/27/2025 16:30:00,15.23,3564.80,,,,,,
1100,05/27/2025 16:35:00,15.14,3297.28,,,,,,
1101,05/27/2025 16:40:00,15.14,3575.04,,,,,,
1102,05/27/2025 16:45:00,15.14,3360.00,,,,,,
1103,05/27/2025 16:50:00,15.23,3484.16,,,,,,
1104,05/27/2025 16:55:00,15.23,3471.36,,,,,,
1105,05/27/2025 17:00:00,15.18,3243.52,,,,,,
1106,05/27/2025 17:05:00,15.18,3344.64,,,,,,
1107,05/27/2025 17:10:00,15.27,3169.28,,,,,,
1108,05/27/2025 17:15:00,15.18,3180.80,,,,,,
1109,05/27/2025 17:20:00,15.23,2970.88,,,,,,
1110,05/27/2025 17:25:00,15.18,2999.04,,,,,,
1111,05/27/2025 17:30:00,15.27,2772.48,,,,,,
1112,05/27/2025 17:35:00,15.27,3292.16,,,,,,
1113,05/27/2025 17:40:00,15.31,3262.72,,,,,,
1114,05/27/2025 17:45:00,15.31,2521.60,,,,,,
1115,05/27/2025 17:50:00,15.27,2146.56,,,,,,
1116,05/27/2025 17:55:00,15.40,2028.16,,,,,,
1117,05/27/2025 18:00:00,15.44,2030.08,,,,,,
1118,05/27/2025 18:05:00,15.48,1936.00,,,,,,
1119,05/27/2025 18:10:00,15.57,1920.64,,,,,,
1120,05/27/2025 18:15:00,15.53,1974.40,,,,,,
1121,05/27/2025 18:20:00,15.57,1922.56,,,,,,
1122,05/27/2025 18:25:00,15.66,1818.24,,,,,,
1123,05/27/2025 18:30:00,15.66,1790.72,,,,,,
1124,05/27/2025 18:35:00,15.66,1795.84,,,,,,
1125,05/27/2025 18:40:00,15.61,1768.96,,,,,,
1126,05/27/2025 18:45:00,15.70,1651.20,,,,,,
1127,05/27/2025 18:50:00,15.66,1553.92,,,,,,
1128,05/27/2025 18:55:00,15.70,1485.44,,,,,,
1129,05/27/2025 19:00:00,15.61,1402.88,,,,,,
1130,05/27/2025 19:05:00,15.66,1472.64,,,,,,
1131,05/27/2025 19:10:00,15.61,1476.48,,,,,,
1132,05/27/2025 19:15:00,15.61,1416.32,,,,,,
1133,05/27/2025 19:20:00,15.57,1428.48,,,,,,
1134,05/27/2025 19:25:00,15.57,1174.08,,,,,,
1135,05/27/2025 19:30:00,15.48,2196.48,,,,,,
1136,05/27/2025 19:35:00,15.48,1834.88,,,,,,
1137,05/27/2025 19:40:00,15.53,1859.84,,,,,,
1138,05/27/2025 19:45:00,15.48,1612.80,,,,,,
1139,05/27/2025 19:50:00,15.53,1671.68,,,,,,
1140,05/27/2025 19:55:00,15.48,1482.88,,,,,,
1141,05/27/2025 20:00:00,15.48,1659.52,,,,,,
1142,05/27/2025 20:05:00,15.53,1476.48,,,,,,
1143,05/27/2025 20:10:00,15.48,1538.56,,,,,,
1144,05/27/2025 20:15:00,15.48,1642.88,,,,,,
1145,05/27/2025 20:20:00,15.53,1882.24,,,,,,
1146,05/27/2025 20:25:00,15.53,1310.08,,,,,,
1147,05/27/2025 20:30:00,15.57,1434.24,,,,,,
1148,05/27/2025 20:35:00,15.53,1200.32,,,,,,
1149,05/27/2025 20:40:00,15.57,1406.08,,,,,,
1150,05/27/2025 20:45:00,15.61,1268.48,,,,,,
1151,05/27/2025 20:50:00,15.66,1315.20,,,,,,
1152,05/27/2025 20:55:00,15.66,1415.04,,,,,,
1153,05/27/2025 21:00:00,15.57,1341.44,,,,,,
1154,05/27/2025 21:05:00,15.57,998.08,,,,,,
1155,05/27/2025 21:10:00,15.53,834.56,,,,,,
1156,05/27/2025 21:15:00,15.48,741.76,,,,,,
1157,05/27/2025 21:20:00,15.53,781.44,,,,,,
1158,05/27/2025 21:25:00,15.48,685.76,,,,,,
1159,05/27/2025 21:30:00,15.44,631.20,,,,,,
1160,05/27/2025 21:35:00,15.48,603.04,,,,,,
1161,05/27/2025 21:40:00,16.00,515.52,,,,,,
1162,05/27/2025 21:45:00,15.74,501.60,,,,,,
1163,05/27/2025 21:50:00,15.53,481.44,,,,,,
1164,05/27/2025 21:55:00,15.44,477.28,,,,,,
1165,05/27/2025 22:00:00,15.44,464.64,,,,,,
1166,05/27/2025 22:05:00,15.48,436.00,,,,,,
1167,05/27/2025 22:10:00,15.53,370.72,,,,,,
1168,05/27/2025 22:15:00,15.53,348.00,,,,,,
1169,05/27/2025 22:20:00,15.48,334.56,,,,,,
1170,05/27/2025 22:25:00,15.44,324.24,,,,,,
1171,05/27/2025 22:30:00,15.44,342.88,,,,,,
1172,05/27/2025 22:35:00,15.40,327.84,,,,,,
1173,05/27/2025 22:40:00,15.36,300.72,,,,,,
1174,05/27/2025 22:45:00,15.36,284.72,,,,,,
1175,05/27/2025 22:50:00,15.23,246.64,,,,,,
1176,05/27/2025 22:55:00,15.23,244.96,,,,,,
1177,05/27/2025 23:00:00,15.27,254.16,,,,,,
1178,05/27/2025 23:05:00,15.53,224.72,,,,,,
1179,05/27/2025 23:10:00,15.83,168.88,,,,,,
1180,05/27/2025 23:15:00,15.78,134.16,,,,,,
1181,05/27/2025 23:20:00,15.78,128.36,,,,,,
1182,05/27/2025 23:25:00,15.87,108.88,,,,,,
1183,05/27/2025 23:30:00,15.87,99.52,,,,,,
1184,05/27/2025 23:35:00,16.00,89.44,,,,,,
1185,05/27/2025 23:40:00,16.08,69.12,,,,,,
1186,05/27/2025 23:45:00,16.00,52.76,,,,,,
1187,05/27/2025 23:50:00,15.96,37.98,,,,,,
1188,05/27/2025 23:55:00,15.83,29.93,,,,,,
1189,05/28/2025 00:00:00,15.83,24.88,,,,,,
1190,05/28/2025 00:05:00,15.70,15.15,,,,,,
1191,05/28/2025 00:10:00,15.48,9.25,,,,,,
1192,05/28/2025 00:15:00,15.53,6.10,,,,,,
1193,05/28/2025 00:20:00,15.66,3.78,,,,,,
1194,05/28/2025 00:25:00,15.48,1.68,,,,,,
1195,05/28/2025 00:30:00,15.48,0.63,,,,,,
1196,05/28/2025 00:35:00,15.40,0.00,,,,,,
1197,05/28/2025 00:40:00,15.53,0.00,,,,,,
1198,05/28/2025 00:45:00,15.48,0.00,,,,,,
1199,05/28/2025 00:50:00,15.61,0.00,,,,,,
1200,05/28/2025 00:55:00,15.74,0.00,,,,,,
1201,05/28/2025 01:00:00,15.61,0.00,,,,,,
1202,05/28/2025 01:05:00,15.66,0.00,,,,,,
1203,05/28/2025 01:10:00,15.78,0.00,,,,,,
1204,05/28/2025 01:15:00,15.83,0.00,,,,,,
1205,05/28/2025 01:20:00,15.78,0.00,,,,,,
1206,05/28/2025 01:25:00,15.78,0.00,,,,,,
1207,05/28/2025 01:30:00,15.78,0.00,,,,,,
1208,05/28/2025 01:35:00,15.74,0.00,,,,,,
1209,05/28/2025 01:40:00,15.74,0.00,,,,,,
1210,05/28/2025 01:45:00,15.74,0.00,,,,,,
1211,05/28/2025 01:50:00,15.78,0.00,,,,,,
1212,05/28/2025 01:55:00,15.70,0.00,,,,,,
1213,05/28/2025 02:00:00,15.66,0.00,,,,,,
1214,05/28/2025 02:05:00,15.66,0.00,,,,,,
1215,05/28/2025 02:10:00,15.53,0.00,,,,,,
1216,05/28/2025 02:15:00,15.48,0.00,,,,,,
1217,05/28/2025 02:20:00,15.36,0.00,,,,,,
1218,05/28/2025 02:25:00,15.40,0.00,,,,,,
1219,05/28/2025 02:30:00,15.31,0.00,,,,,,
1220,05/28/2025 02:35:00,15.31,0.00,,,,,,
1221,05/28/2025 02:40:00,15.23,0.00,,,,,,
1222,05/28/2025 02:45:00,15.27,0.00,,,,,,
1223,05/28/2025 02:50:00,15.14,0.00,,,,,,
1224,05/28/2025 02:55:00,15.14,0.00,,,,,,
1225,05/28/2025 03:00:00,15.18,0.00,,,,,,
1226,05/28/2025 03:05:00,15.23,0.00,,,,,,
1227,05/28/2025 03:10:00,15.27,0.00,,,,,,
1228,05/28/2025 03:15:00,15.36,0.00,,,,,,
1229,05/28/2025 03:20:00,15.40,0.00,,,,,,
1230,05/28/2025 03:25:00,15.36,0.00,,,,,,
1231,05/28/2025 03:30:00,15.40,0.00,,,,,,
1232,05/28/2025 03:35:00,15.31,0.00,,,,,,
1233,05/28/2025 03:40:00,15.31,0.00,,,,,,
1234,05/28/2025 03:45:00,15.36,0.00,,,,,,
1235,05/28/2025 03:50:00,15.36,0.00,,,,,,
1236,05/28/2025 03:55:00,15.36,0.00,,,,,,
1237,05/28/2025 04:00:00,15.36,0.00,,,,,,
1238,05/28/2025 04:05:00,15.31,0.00,,,,,,
1239,05/28/2025 04:10:00,15.31,0.00,,,,,,
1240,05/28/2025 04:15:00,15.27,0.00,,,,,,
1241,05/28/2025 04:20:00,15.27,0.00,,,,,,
1242,05/28/2025 04:25:00,15.31,0.00,,,,,,
1243,05/28/2025 04:30:00,15.36,0.00,,,,,,
1244,05/28/2025 04:35:00,15.31,0.00,,,,,,
1245,05/28/2025 04:40:00,15.27,0.00,,,,,,
1246,05/28/2025 04:45:00,15.36,0.00,,,,,,
1247,05/28/2025 04:50:00,15.31,0.00,,,,,,
1248,05/28/2025 04:55:00,15.31,0.00,,,,,,
1249,05/28/2025 05:00:00,15.31,0.00,,,,,,
1250,05/28/2025 05:05:00,15.31,0.00,,,,,,
1251,05/28/2025 05:10:00,15.31,0.00,,,,,,
1252,05/28/2025 05:15:00,15.36,0.00,,,,,,
1253,05/28/2025 05:20:00,15.31,0.00,,,,,,
1254,05/28/2025 05:25:00,15.36,0.00,,,,,,
1255,05/28/2025 05:30:00,15.36,0.00,,,,,,
1256,05/28/2025 05:35:00,15.36,0.00,,,,,,
1257,05/28/2025 05:40:00,15.36,0.00,,,,,,
1258,05/28/2025 05:45:00,15.36,0.00,,,,,,
1259,05/28/2025 05:50:00,15.31,0.00,,,,,,
1260,05/28/2025 05:55:00,15.31,0.00,,,,,,
1261,05/28/2025 06:00:00,15.27,0.00,,,,,,
1262,05/28/2025 06:05:00,15.31,0.00,,,,,,
1263,05/28/2025 06:10:00,15.31,0.00,,,,,,
1264,05/28/2025 06:15:00,15.36,0.00,,,,,,
1265,05/28/2025 06:20:00,15.36,0.00,,,,,,
1266,05/28/2025 06:25:00,15.31,0.00,,,,,,
1267,05/28/2025 06:30:00,15.36,0.00,,,,,,
1268,05/28/2025 06:35:00,15.36,0.00,,,,,,
1269,05/28/2025 06:40:00,15.40,0.00,,,,,,
1270,05/28/2025 06:45:00,15.31,0.00,,,,,,
1271,05/28/2025 06:50:00,15.36,0.00,,,,,,
1272,05/28/2025 06:55:00,15.31,0.00,,,,,,
1273,05/28/2025 07:00:00,15.36,0.00,,,,,,
1274,05/28/2025 07:05:00,15.36,0.00,,,,,,
1275,05/28/2025 07:10:00,15.36,0.00,,,,,,
1276,05/28/2025 07:15:00,15.36,0.00,,,,,,
1277,05/28/2025 07:20:00,15.36,0.00,,,,,,
1278,05/28/2025 07:25:00,15.31,0.00,,,,,,
1279,05/28/2025 07:30:00,15.27,0.00,,,,,,
1280,05/28/2025 07:35:00,15.36,0.00,,,,,,
1281,05/28/2025 07:40:00,15.31,0.00,,,,,,
1282,05/28/2025 07:45:00,15.36,0.00,,,,,,
1283,05/28/2025 07:50:00,15.31,0.00,,,,,,
1284,05/28/2025 07:55:00,15.31,0.00,,,,,,
1285,05/28/2025 08:00:00,15.31,0.00,,,,,,
1286,05/28/2025 08:05:00,15.36,0.00,,,,,,
1287,05/28/2025 08:10:00,15.31,0.00,,,,,,
1288,05/28/2025 08:15:00,15.40,0.00,,,,,,
1289,05/28/2025 08:20:00,15.40,0.00,,,,,,
1290,05/28/2025 08:25:00,15.44,0.00,,,,,,
1291,05/28/2025 08:30:00,15.44,0.00,,,,,,
1292,05/28/2025 08:35:00,15.40,0.00,,,,,,
1293,05/28/2025 08:40:00,15.40,0.00,,,,,,
1294,05/28/2025 08:45:00,15.44,0.00,,,,,,
1295,05/28/2025 08:50:00,15.40,0.00,,,,,,
1296,05/28/2025 08:55:00,15.40,0.00,,,,,,
1297,05/28/2025 09:00:00,15.40,0.00,,,,,,
1298,05/28/2025 09:05:00,15.44,0.00,,,,,,
1299,05/28/2025 09:10:00,15.40,0.00,,,,,,
1300,05/28/2025 09:15:00,15.44,0.42,,,,,,
1301,05/28/2025 09:20:00,15.40,1.47,,,,,,
1302,05/28/2025 09:25:00,15.40,2.94,,,,,,
1303,05/28/2025 09:30:00,15.36,4.62,,,,,,
1304,05/28/2025 09:35:00,15.36,7.78,,,,,,
1305,05/28/2025 09:40:00,15.36,12.83,,,,,,
1306,05/28/2025 09:45:00,15.36,21.04,,,,,,
1307,05/28/2025 09:50:00,15.31,22.36,,,,,,
1308,05/28/2025 09:55:00,15.31,29.93,,,,,,
1309,05/28/2025 10:00:00,15.27,39.24,,,,,,
1310,05/28/2025 10:05:00,15.31,52.34,,,,,,
1311,05/28/2025 10:10:00,15.27,67.96,,,,,,
1312,05/28/2025 10:15:00,15.27,79.34,,,,,,
1313,05/28/2025 10:20:00,15.23,91.12,,,,,,
1314,05/28/2025 10:25:00,15.27,106.36,,,,,,
1315,05/28/2025 10:30:00,15.27,101.20,,,,,,
1316,05/28/2025 10:35:00,15.27,120.76,,,,,,
1317,05/28/2025 10:40:00,15.23,154.44,,,,,,
1318,05/28/2025 10:45:00,15.27,205.12,,,,,,
1319,05/28/2025 10:50:00,15.23,218.80,,,,,,
1320,05/28/2025 10:55:00,15.23,216.32,,,,,,
1321,05/28/2025 11:00:00,15.23,236.48,,,,,,
1322,05/28/2025 11:05:00,15.23,250.80,,,,,,
1323,05/28/2025 11:10:00,15.23,256.72,,,,,,
1324,05/28/2025 11:15:00,15.23,283.04,,,,,,
1325,05/28/2025 11:20:00,15.23,319.20,,,,,,
1326,05/28/2025 11:25:00,15.23,321.92,,,,,,
1327,05/28/2025 11:30:00,15.27,315.84,,,,,,
1328,05/28/2025 11:35:00,15.36,343.84,,,,,,
1329,05/28/2025 11:40:00,15.27,345.44,,,,,,
1330,05/28/2025 11:45:00,15.31,371.52,,,,,,
1331,05/28/2025 11:50:00,15.27,382.72,,,,,,
1332,05/28/2025 11:55:00,15.31,392.00,,,,,,
1333,05/28/2025 12:00:00,15.31,424.16,,,,,,
1334,05/28/2025 12:05:00,15.31,427.52,,,,,,
1335,05/28/2025 12:10:00,15.27,443.52,,,,,,
1336,05/28/2025 12:15:00,15.31,494.88,,,,,,
1337,05/28/2025 12:20:00,15.36,548.32,,,,,,
1338,05/28/2025 12:25:00,15.31,614.08,,,,,,
1339,05/28/2025 12:30:00,15.31,636.32,,,,,,
1340,05/28/2025 12:35:00,15.31,706.24,,,,,,
1341,05/28/2025 12:40:00,15.31,758.72,,,,,,
1342,05/28/2025 12:45:00,15.31,766.40,,,,,,
1343,05/28/2025 12:50:00,15.36,665.60,,,,,,
1344,05/28/2025 12:55:00,15.31,658.24,,,,,,
1345,05/28/2025 13:00:00,15.36,696.00,,,,,,
1346,05/28/2025 13:05:00,15.31,712.96,,,,,,
1347,05/28/2025 13:10:00,15.31,726.72,,,,,,
1348,05/28/2025 13:15:00,15.31,746.24,,,,,,
1349,05/28/2025 13:20:00,15.27,768.00,,,,,,
1350,05/28/2025 13:25:00,15.31,881.92,,,,,,
1351,05/28/2025 13:30:00,15.31,853.44,,,,,,
1352,05/28/2025 13:35:00,15.27,976.32,,,,,,
1353,05/28/2025 13:40:00,15.31,1147.20,,,,,,
1354,05/28/2025 13:45:00,15.31,1144.00,,,,,,
1355,05/28/2025 13:50:00,15.31,1238.08,,,,,,
1356,05/28/2025 13:55:00,15.36,1245.76,,,,,,
1357,05/28/2025 14:00:00,15.36,1353.60,,,,,,
1358,05/28/2025 14:05:00,15.31,1317.12,,,,,,
1359,05/28/2025 14:10:00,15.36,1296.32,,,,,,
1360,05/28/2025 14:15:00,15.31,1415.68,,,,,,
1361,05/28/2025 14:20:00,15.31,1397.76,,,,,,
1362,05/28/2025 14:25:00,15.27,1572.48,,,,,,
1363,05/28/2025 14:30:00,15.31,1845.12,,,,,,
1364,05/28/2025 14:35:00,15.31,2060.16,,,,,,
1365,05/28/2025 14:40:00,15.31,2164.48,,,,,,
1366,05/28/2025 14:45:00,15.23,2110.72,,,,,,
1367,05/28/2025 14:50:00,15.31,2087.04,,,,,,
1368,05/28/2025 14:55:00,15.23,2024.96,,,,,,
1369,05/28/2025 15:00:00,15.31,1802.88,,,,,,
1370,05/28/2025 15:05:00,15.27,1712.00,,,,,,
1371,05/28/2025 15:10:00,15.27,1406.08,,,,,,
1372,05/28/2025 15:15:00,15.23,1271.68,,,,,,
1373,05/28/2025 15:20:00,15.27,1299.52,,,,,,
1374,05/28/2025 15:25:00,15.23,1214.72,,,,,,
1375,05/28/2025 15:30:00,15.18,1287.68,,,,,,
1376,05/28/2025 15:35:00,15.18,1329.92,,,,,,
1377,05/28/2025 15:40:00,15.18,1358.08,,,,,,
1378,05/28/2025 15:45:00,15.18,1406.08,,,,,,
1379,05/28/2025 15:50:00,15.18,1253.44,,,,,,
1380,05/28/2025 15:55:00,15.18,1262.40,,,,,,
1381,05/28/2025 16:00:00,15.18,1227.20,,,,,,
1382,05/28/2025 16:05:00,15.23,1275.20,,,,,,
1383,05/28/2025 16:10:00,15.18,1280.32,,,,,,
1384,05/28/2025 16:15:00,15.23,1317.12,,,,,,
1385,05/28/2025 16:20:00,15.18,1200.32,,,,,,
1386,05/28/2025 16:25:00,15.23,1232.32,,,,,,
1387,05/28/2025 16:30:00,15.18,1185.92,,,,,,
1388,05/28/2025 16:35:00,15.23,1201.92,,,,,,
1389,05/28/2025 16:40:00,15.23,1241.60,,,,,,
1390,05/28/2025 16:45:00,15.27,1295.36,,,,,,
1391,05/28/2025 16:50:00,15.23,1285.12,,,,,,
1392,05/28/2025 16:55:00,15.23,1277.76,,,,,,
1393,05/28/2025 17:00:00,15.23,1213.76,,,,,,
1394,05/28/2025 17:05:00,15.18,1035.20,,,,,,
1395,05/28/2025 17:10:00,15.18,986.56,,,,,,
1396,05/28/2025 17:15:00,15.14,940.16,,,,,,
1397,05/28/2025 17:20:00,15.18,899.84,,,,,,
1398,05/28/2025 17:25:00,15.14,878.72,,,,,,
1399,05/28/2025 17:30:00,15.23,838.40,,,,,,
1400,05/28/2025 17:35:00,15.14,789.76,,,,,,
1401,05/28/2025 17:40:00,15.18,784.00,,,,,,
1402,05/28/2025 17:45:00,15.18,758.72,,,,,,
1403,05/28/2025 17:50:00,15.23,719.68,,,,,,
1404,05/28/2025 17:55:00,15.27,742.72,,,,,,
1405,05/28/2025 18:00:00,15.36,630.88,,,,,,
1406,05/28/2025 18:05:00,15.36,751.04,,,,,,
1407,05/28/2025 18:10:00,15.31,746.24,,,,,,
1408,05/28/2025 18:15:00,15.40,765.44,,,,,,
