Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-09-01T22:00:00,2025-09-01T22:00:30,12.24,1,11.66,3975,21.75
2025-09-02T04:00:00,2025-09-02T04:00:30,12.23,1,11.66,3885,21.75
2025-09-02T10:00:00,2025-09-02T10:00:30,12.22,1,11.63,4008,21.75
2025-09-02T16:00:00,2025-09-02T16:00:30,12.21,1,11.62,3968,21.75
2025-09-02T22:00:00,2025-09-02T22:00:30,12.2,1,11.6,4103,21.75
2025-09-03T04:00:00,2025-09-03T04:00:30,12.19,1,11.58,4177,21.75
2025-09-03T10:00:00,2025-09-03T10:00:30,12.18,1,11.62,3826,22
2025-09-03T16:00:00,2025-09-03T16:00:30,12.17,1,11.62,3692,21.75
2025-09-03T22:00:00,2025-09-03T22:00:30,12.16,1,11.58,3965,22
2025-09-04T04:00:00,2025-09-04T04:00:30,12.15,1,11.56,4008,21.75
2025-09-04T10:00:00,2025-09-04T10:00:30,12.14,1,11.57,3851,22
2025-09-04T16:00:00,2025-09-04T16:00:30,12.13,1,11.54,4067,21.75
2025-09-04T22:00:00,2025-09-04T22:00:30,12.12,1,11.52,4008,22
2025-09-05T04:00:00,2025-09-05T04:00:30,12.11,1,11.5,4098,21.75
2025-09-05T10:00:00,2025-09-05T10:00:30,12.1,1,11.5,4150,22.25
2025-09-05T16:00:00,2025-09-05T16:00:30,12.09,1,11.47,4218,21.75
2025-09-05T22:00:00,2025-09-05T22:00:30,12.08,1,11.46,4261,22
2025-09-06T04:00:00,2025-09-06T04:00:30,12.07,1,11.5,3810,21.75
2025-09-06T10:00:00,2025-09-06T10:00:30,12.06,1,11.5,3727,21.75
2025-09-06T16:00:00,2025-09-06T16:00:30,12.05,1,11.45,3948,21.75
2025-09-06T22:00:00,2025-09-06T22:00:30,12.03,0,11.45,3967,21.75
2025-09-07T04:00:00,2025-09-07T04:00:30,12.03,1,11.43,4023,21.75
2025-09-07T10:00:00,2025-09-07T10:00:30,12.01,1,11.4,4102,21.75
2025-09-07T16:00:00,2025-09-07T16:00:30,12.01,0,11.43,3705,21.75
2025-09-07T22:00:00,2025-09-07T22:00:30,11.99,0,11.41,3886,21.75
2025-09-08T04:00:00,2025-09-08T04:00:30,11.98,0,11.4,3875,21.75
2025-09-08T10:00:00,2025-09-08T10:00:30,11.97,0,11.41,3815,22
2025-09-08T16:00:00,2025-09-08T16:00:30,11.96,0,11.42,3668,21.75
2025-09-08T22:00:00,2025-09-08T22:00:30,11.95,0,11.41,3514,22
2025-09-09T04:00:00,2025-09-09T04:00:30,11.94,0,11.37,3718,21.75
2025-09-09T10:00:00,2025-09-09T10:00:30,11.93,0,11.36,3650,22
2025-09-09T16:00:00,2025-09-09T16:00:30,11.92,0,11.35,3621,21.75
2025-09-09T22:00:00,2025-09-09T22:00:30,11.91,0,11.37,3248,22
2025-09-10T04:00:00,2025-09-10T04:00:30,11.9,0,11.31,3741,21.75
2025-09-10T10:00:00,2025-09-10T10:00:30,11.89,0,11.28,3886,21.75
2025-09-10T16:00:00,2025-09-10T16:00:30,11.88,0,11.26,3876,21.75
2025-09-10T22:00:00,2025-09-10T22:00:30,11.87,0,11.27,3756,21.75
2025-09-11T04:00:00,2025-09-11T04:00:30,11.86,0,11.26,3609,21.75
2025-09-11T10:00:00,2025-09-11T10:00:30,11.85,0,11.24,3694,21.75
2025-09-11T16:00:00,2025-09-11T16:00:30,11.84,0,11.22,3767,21.5
2025-09-11T22:00:00,2025-09-11T22:00:30,11.84,0,12.15,1,24.75
2025-09-12T04:00:00,2025-09-12T04:00:30,11.83,0,12.14,1,21.5
2025-09-12T10:00:00,2025-09-12T10:00:30,11.82,0,12.13,1,21.25
2025-09-12T16:00:00,2025-09-12T16:00:30,11.83,0,12.14,1,23.75
Logging halted by user,,,,,,
