Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-08-28T10:00:00,2025-08-28T10:00:30,12.52,2,11.99,3461,22.25
2025-08-28T16:00:00,2025-08-28T16:00:30,12.51,2,11.99,3435,22.25
2025-08-28T22:00:00,2025-08-28T22:00:30,12.5,2,11.98,3434,22.25
2025-08-29T04:00:00,2025-08-29T04:00:30,12.49,2,11.98,3443,22.25
2025-08-29T10:00:00,2025-08-29T10:00:30,12.48,2,11.97,3484,22.25
2025-08-29T16:00:00,2025-08-29T16:00:30,12.47,2,11.96,3513,22.25
2025-08-29T22:00:00,2025-08-29T22:00:30,12.47,2,11.95,3461,22
2025-08-30T04:00:00,2025-08-30T04:00:30,12.46,2,11.95,3504,22.25
2025-08-30T10:00:00,2025-08-30T10:00:30,12.45,2,11.94,3452,22
2025-08-30T16:00:00,2025-08-30T16:00:30,12.44,2,11.93,3460,22
2025-08-30T22:00:00,2025-08-30T22:00:30,12.43,2,11.93,3445,22
2025-08-31T04:00:00,2025-08-31T04:00:30,12.43,2,11.92,3451,22
2025-08-31T10:00:00,2025-08-31T10:00:30,12.42,1,11.92,3463,22
2025-08-31T16:00:00,2025-08-31T16:00:30,12.41,1,11.91,3496,22
2025-08-31T22:00:00,2025-08-31T22:00:30,12.4,1,11.9,3424,22
2025-09-01T04:00:00,2025-09-01T04:00:30,12.39,1,11.9,3473,22
2025-09-01T10:00:00,2025-09-01T10:00:30,12.38,1,11.89,3459,21.75
2025-09-01T16:00:00,2025-09-01T16:00:30,12.37,2,11.88,3524,22
2025-09-01T22:00:00,2025-09-01T22:00:30,12.37,1,11.88,3500,22
2025-09-02T04:00:00,2025-09-02T04:00:30,12.36,1,11.87,3469,22
2025-09-02T10:00:00,2025-09-02T10:00:30,12.35,1,11.87,3499,21.75
2025-09-02T16:00:00,2025-09-02T16:00:30,12.34,1,11.85,3549,21.75
2025-09-02T22:00:00,2025-09-02T22:00:30,12.33,1,11.85,3561,21.75
2025-09-03T04:00:00,2025-09-03T04:00:30,12.33,1,11.83,3556,21.75
2025-09-03T10:00:00,2025-09-03T10:00:30,12.32,1,11.83,3573,22
2025-09-03T16:00:00,2025-09-03T16:00:30,12.31,1,11.82,3541,21.75
2025-09-03T22:00:00,2025-09-03T22:00:30,12.3,1,11.82,3556,22
2025-09-04T04:00:00,2025-09-04T04:00:30,12.29,1,11.81,3594,21.75
2025-09-04T10:00:00,2025-09-04T10:00:30,12.29,1,11.81,3524,22
2025-09-04T16:00:00,2025-09-04T16:00:30,12.28,1,11.81,3508,22
2025-09-04T22:00:00,2025-09-04T22:00:30,12.27,1,11.8,3467,22.25
2025-09-05T04:00:00,2025-09-05T04:00:30,12.26,1,11.8,3484,22.25
2025-09-05T10:00:00,2025-09-05T10:00:30,12.25,1,11.79,3453,22
2025-09-05T16:00:00,2025-09-05T16:00:30,12.25,1,11.78,3451,22.25
2025-09-05T22:00:00,2025-09-05T22:00:30,12.24,1,11.77,3528,22
2025-09-06T04:00:00,2025-09-06T04:00:30,12.23,1,11.77,3451,22
2025-09-06T10:00:00,2025-09-06T10:00:30,12.22,1,11.76,3481,22.25
2025-09-06T16:00:00,2025-09-06T16:00:30,12.21,1,11.75,3503,22.25
2025-09-06T22:00:00,2025-09-06T22:00:30,12.21,1,11.74,3502,22.25
2025-09-07T04:00:00,2025-09-07T04:00:30,12.2,1,11.73,3474,22
2025-09-07T10:00:00,2025-09-07T10:00:30,12.19,1,11.73,3544,22.25
2025-09-07T16:00:00,2025-09-07T16:00:30,12.18,1,11.72,3490,22.25
2025-09-07T22:00:00,2025-09-07T22:00:30,12.17,1,11.72,3486,22.25
2025-09-08T04:00:00,2025-09-08T04:00:30,12.16,1,11.71,3441,22
2025-09-08T10:00:00,2025-09-08T10:00:30,12.15,0,11.7,3474,22
2025-09-08T16:00:00,2025-09-08T16:00:30,12.15,0,11.69,3472,22
2025-09-08T22:00:00,2025-09-08T22:00:30,12.14,0,11.68,3495,22
2025-09-09T04:00:00,2025-09-09T04:00:30,12.13,0,11.68,3488,22
2025-09-09T10:00:00,2025-09-09T10:00:30,12.12,0,11.67,3496,22
2025-09-09T16:00:00,2025-09-09T16:00:30,12.11,0,11.66,3452,21.75
2025-09-09T22:00:00,2025-09-09T22:00:30,12.1,1,11.65,3459,22
2025-09-10T04:00:00,2025-09-10T04:00:30,12.09,0,11.64,3426,21.75
2025-09-10T10:00:00,2025-09-10T10:00:30,12.09,0,11.63,3444,21.75
2025-09-10T16:00:00,2025-09-10T16:00:30,12.08,0,11.62,3454,21.5
2025-09-10T22:00:00,2025-09-10T22:00:30,12.07,0,11.62,3458,21.75
2025-09-11T04:00:00,2025-09-11T04:00:30,12.06,0,11.61,3503,21.75
2025-09-11T10:00:00,2025-09-11T10:00:30,12.05,0,11.6,3443,21.5
2025-09-11T16:00:00,2025-09-11T16:00:30,12.04,0,11.6,3376,21.5
2025-09-11T22:00:00,2025-09-11T22:00:30,12.05,0,12.36,2,24.25
2025-09-12T04:00:00,2025-09-12T04:00:30,12.03,0,12.34,1,21.25
2025-09-12T10:00:00,2025-09-12T10:00:30,12.03,0,12.34,2,21.25
2025-09-12T16:00:00,2025-09-12T16:00:30,12.03,0,12.34,1,23
Logging halted by user,,,,,,
