Pump Start Time,Pump Stop Time,Idle Voltage (V),Idle Current (mA),Loaded Voltage (V),Loaded Current (mA),PCB Temp (*C)
2025-05-17T04:00:00,2025-05-17T04:00:30,11.97,-1,11.33,4333,15
2025-05-17T10:00:00,2025-05-17T10:00:30,11.95,-1,11.3,4393,14.75
2025-05-17T16:00:00,2025-05-17T16:00:30,11.94,-1,11.29,4363,14.75
2025-05-17T22:00:00,2025-05-17T22:00:30,11.93,-1,11.25,4443,14.75
2025-05-18T04:00:00,2025-05-18T04:00:30,11.91,-2,11.25,4376,14.25
2025-05-18T10:00:00,2025-05-18T10:00:30,11.9,-1,11.23,4380,15.25
2025-05-18T16:00:00,2025-05-18T16:00:30,11.89,-2,11.21,4326,15.25
2025-05-18T22:00:00,2025-05-18T22:00:30,11.88,-1,11.2,4342,15.75
2025-05-19T04:00:00,2025-05-19T04:00:30,11.87,-2,11.16,4376,15.5
2025-05-19T10:00:00,2025-05-19T10:00:30,11.85,-2,11.13,4370,15.5
2025-05-19T16:00:00,2025-05-19T16:00:30,11.84,-2,11.11,4261,14.75
2025-05-19T22:00:00,2025-05-19T22:00:30,11.83,-2,11.08,4302,15.5
2025-05-20T04:00:00,2025-05-20T04:00:30,11.81,-2,11.05,4193,14.75
2025-05-20T10:00:00,2025-05-20T10:00:30,11.8,-2,11,4203,15.25
2025-05-20T16:00:00,2025-05-20T16:00:30,11.78,-2,10.93,4217,13.75
2025-05-20T22:00:00,2025-05-20T22:00:30,11.77,-2,10.89,4163,14.75
2025-05-21T04:00:00,2025-05-21T04:00:30,11.75,-2,10.83,4098,13.75
2025-05-21T10:00:00,2025-05-21T10:00:30,11.73,-2,10.75,4045,14.5
2025-05-21T16:00:00,2025-05-21T16:00:30,11.72,-2,10.66,3993,13.75
2025-05-21T22:00:00,2025-05-21T22:00:30,11.7,-2,10.54,3964,14
2025-05-22T04:00:00,2025-05-22T04:00:30,11.69,-2,10.41,3925,14.5
2025-05-22T10:00:00,2025-05-22T10:00:30,11.67,-2,10.26,3760,15
2025-05-22T16:00:00,2025-05-22T16:00:30,11.65,-2,10.08,3661,14.5
2025-05-22T22:00:00,2025-05-22T22:00:30,11.63,-2,9.87,3586,15
2025-05-23T04:00:00,2025-05-23T04:00:30,11.6,-3,9.66,3418,14.5
2025-05-23T10:00:00,2025-05-23T10:00:30,11.57,-3,9.4,3294,15
2025-05-23T16:00:00,2025-05-23T16:00:30,11.51,-3,11.82,-1,12.25
2025-05-23T22:00:00,2025-05-23T22:00:30,11.5,-3,11.81,-2,16
2025-05-24T04:00:00,2025-05-24T04:00:30,11.48,-3,11.79,-2,20.25
2025-05-24T10:00:00,2025-05-24T10:00:30,11.39,-3,11.7,-2,21.25
Logging halted by user,,,,,,
